image_id,filename,description,fashion_description
740,740.jpg,"The image shows a young woman standing in a lobby of a building. She is wearing a long black saree with intricate silver embroidery on the border and a matching blouse. The saree is draped over her left shoulder and she is holding a black dupatta in her right hand. The woman has long dark hair styled in loose waves and is looking off to the side with a serious expression on her face. In the background, there are other people walking around and a glass elevator. The lobby appears to be modern and luxurious, with a high ceiling and large windows.",OUTFIT: blouse | ACCESSORIES: ring | STYLE: loose
741,741.jpg,"The image shows a model walking on a runway during a fashion show. The model is wearing a large, oversized, blue coat with fringes hanging down the sides. The coat is made of a soft, fuzzy material and has a high collar and long sleeves. It is draped over the model's shoulders and arms, creating a dramatic and edgy look. The background is black, making the blue coat stand out even more. The runway appears to be empty, with no other models or spectators visible in the background.",OUTFIT: blue coat | ACCESSORIES: ring | STYLE: oversized
742,742.jpg,"The image shows two models walking down a runway in a fashion show. The model on the left is wearing a long, flowing yellow dress with a high neckline and long sleeves. The dress is made of a sheer fabric with a floral pattern in shades of yellow and white. She is carrying a large bouquet of yellow flowers in her hand and is wearing high heels.

The model in the middle is wearing an elaborate purple hat with a pointed brim. The hat is decorated with intricate patterns and designs. The background of the runway is covered in silver sequins and there are several tables and chairs set up with white tablecloths. The overall mood of the image is dramatic and elegant.","OUTFIT: yellow dress, silver sequins, floral | ACCESSORIES: heels, purple hat, ring, high heels | STYLE: high neckline"
743,743.jpg,"The image shows a mother and daughter walking on a busy street. The mother is wearing a long white coat with a fur collar and brown pants. She has long curly hair and is wearing sunglasses. The daughter is walking ahead of her mother, wearing a blue jacket and a white hat with a black and white pattern. They are both holding hands and appear to be enjoying their time together. In the background, there are other people walking on the sidewalk and a tree on the right side of the image. The street is lined with buildings and there are cars parked on the side.","OUTFIT: brown pants, fur, white coat, blue jacket | ACCESSORIES: sunglasses, ring, white hat, glasses"
744,744.jpg,"The image shows a group of four people, two women and two men, posing together in a room with a gray wall and a chandelier in the background. The woman on the left is wearing a pink dress with a black and white floral pattern and a black hat with a white flower on it. She has long dark hair and is smiling at the camera. The man in the center is bald and wearing a black suit. On the right side of the image, there is a woman wearing a long black dress and a white choker necklace. She is also smiling and appears to be interacting with the two women on the right.","OUTFIT: lace, white floral, black suit, black dress | ACCESSORIES: ring, white choker necklace, black hat"
745,745.jpg,"The image shows a young man standing in front of a corrugated metal wall. He is wearing a purple t-shirt with a graphic design on the back that reads ""The North Face"" in white letters. The design features a skull and crossbones with the word ""North Face"" written above it. The man is also wearing green cargo pants and a white jacket with a black strap. He appears to be walking away from the camera with his back to the camera.","OUTFIT: shirt, purple t-shirt, white jacket, green cargo pants | ACCESSORIES: hat, ring"
746,746.jpg,"The image shows two young women sitting on white chairs in a room with other people in the background. The woman on the left is wearing a black halter top with a criss-cross design and a long black skirt with sequins. She has a tattoo on her left arm and is looking directly at the camera with a serious expression. On the right is a young woman wearing a white crop top and blue jeans, holding a red clutch. Both women are wearing sunglasses and appear to be posing for the photo.","OUTFIT: white crop top, sequins, blue jeans, black skirt | ACCESSORIES: sunglasses, red clutch, ring, glasses | STYLE: halter"
747,747.jpg,"The image shows two young men walking on a street. The man on the left is wearing a green puffer vest, a white shirt, and blue jeans. He has long curly hair and is holding a small basket in his left hand. He is also wearing a colorful scarf around his neck. The woman on the right is wearing blue jeans and a straw hat with a colorful floral pattern. They are both holding hands and appear to be walking side by side. The background shows a busy city street with cars and buildings.","OUTFIT: white shirt, blue jeans, floral, green puffer, green puffer vest | ACCESSORIES: scarf, hat, ring"
748,748.jpg,"The image shows a model walking down a runway in a fashion show. The model is wearing a yellow tweed jacket with a purple and white patterned design on the front. The jacket has a high collar and long sleeves, and the sleeves are decorated with small white polka dots. The skirt of the skirt is made of a light blue feather-like material, and it falls below the model's knees. She is holding a small pink handbag in her right hand. Her hair is styled in a high ponytail, and she is looking directly at the camera with a serious expression. The background is plain white.","OUTFIT: skirt, yellow tweed jacket, white polka dot | ACCESSORIES: pink handbag, bag, ring"
749,749.jpg,"The image shows two young women walking on a street. They are both wearing casual clothes, with the woman on the left wearing a white blouse and green shorts, and the woman in the middle wearing a green trench coat and denim shorts. Both women are holding their phones in their hands and appear to be walking side by side. In the background, there are other people walking on the sidewalk and a building can be seen in the distance. The image appears to be taken on a sunny day.","OUTFIT: white blouse, denim, green trench, green shorts, green trench coat | ACCESSORIES: ring"
75,75.jpg,"The image shows a man standing in a rural area with a red building in the background. He is wearing a traditional Indian outfit, which consists of a long, flowing saree with intricate patterns and designs. The saree is draped over his shoulders and he is holding it with both hands. He has a serious expression on his face and is looking directly at the camera. The man appears to be in his late twenties or early thirties. The sky is overcast and the ground is dry and barren.",ACCESSORIES: ring
750,750.jpg,"The image shows a woman walking down a set of stairs at a formal event. She is wearing a long, strapless, floor-length gown with a sweetheart neckline and a fitted bodice. The gown is covered in small, sparkling sequins that catch the light and sparkle. The woman has long dark hair styled in loose waves and is carrying a blue clutch purse. She appears to be walking confidently down the stairs, with a crowd of photographers in the background. The overall mood of the image is glamorous and elegant.","OUTFIT: sequins, gown | ACCESSORIES: blue clutch, blue clutch purse, ring, hat | STYLE: sweetheart neckline, fitted, floor-length, strapless, loose"
751,751.jpg,"The image shows a model walking down a runway during a fashion show. The model is wearing a white dress with short sleeves and a high neckline. The dress is made of a lightweight fabric and has a high waistline with a belt cinching the waist. The skirt of the dress is also made of the same fabric and is cinched at the waist with black straps. She is wearing black heels and her hair is styled in a short bob with bangs. The runway is lit with purple lights and there are people sitting on either side of the runway, watching the model. The overall mood of the image is elegant and sophisticated.","OUTFIT: skirt, white dress | ACCESSORIES: watch, belt, ring, black heels | STYLE: high neckline"
752,752.jpg,"The image shows a young man standing in front of a wooden sculpture. He is wearing a red leather jacket, grey trousers with a checkered pattern, and black shoes. He has short blonde hair and is looking directly at the camera with a serious expression. The sculpture is made of wood and has a white marble-like design on the top. The man is leaning against the sculpture with his left hand on his hip and his right hand resting on his thigh. The background is plain white.","OUTFIT: grey trousers, top, red leather, red leather jacket, checkered | ACCESSORIES: black shoes, ring"
753,753.jpg,"The image shows a man and a woman posing together on a red carpet. The man is on the left side of the image and the woman on the right side. They are both dressed in formal attire, with the man wearing a black shirt with silver sequins and a black trousers. The woman is wearing a long, black dress with a plunging neckline and a thigh-high slit. She has blonde hair styled in loose waves and is wearing red lipstick. Both of them are holding hands and looking directly at the camera. The background is a plain white wall.","OUTFIT: black shirt, silver sequins, black dress, black trousers | ACCESSORIES: ring | STYLE: loose"
754,754.jpg,"The image shows a model walking on a runway. She is wearing a strapless red dress with a black heart on the chest. The dress is cinched at the waist with a long red cape draped over her body. She has long dark hair styled in loose curls and is wearing black thigh-high stockings. The model is posing with one hand on her hip and the other resting on her thigh. The background is a purple wall with the words ""Victoria's Secret"" written in white.","OUTFIT: red dress | ACCESSORIES: ring, red cap | STYLE: strapless, loose"
755,755.jpg,"The image is a cover page of a book titled ""In Prada"". The background is white and the title is written in a bold, black font. The word ""IN"" is in the center of the page in a larger, bold font size than the rest of the text. Below the title, there is a smaller text that reads ""Photography"" in a smaller font size. The text is in a bright yellow color and is slightly slanted to the right. At the bottom right corner, there are two lines of text that read ""Let's Read Again"". The overall design of the cover page is simple and minimalistic.",ACCESSORIES: hat | STYLE: mini
756,756.jpg,"The image shows a beach with a clear blue sky and the ocean in the background. The beach is sandy and there are palm trees on the right side of the image. In the foreground, there is a wooden raft that appears to be partially submerged in the water. A person is standing on the raft, wearing a red shirt and blue shorts. The water is calm and the sand is a light beige color. The horizon line is visible in the distance.","OUTFIT: red shirt, blue shorts | ACCESSORIES: hat, ring"
757,757.jpg,"The image is a photograph of a mannequin wearing a green hat with the word ""PRADA"" written on it. The hat is made of a textured fabric with a snake skin pattern and has a wide brim. The woman is wearing a black sweater with red and white stripes on the sleeves and a red scarf around her neck. She is also wearing a watch on her wrist.

The woman is holding a yellow Prada handbag with a gold buckle on the front. The handbag has a long strap and appears to be made of leather. The background is a plain beige color. The overall aesthetic of the image is vintage and edgy.","OUTFIT: leather, black sweater | ACCESSORIES: watch, red scarf, yellow prada handbag, ring, bag, green hat"
758,758.jpg,"The image is a close-up of a high-heeled shoe. The shoe has a pointed toe and a stiletto heel. The upper part of the shoe is made of a shiny, metallic material in a combination of white and red colors. The heel is a bright red color with a black stripe running along the side. The toe is a darker shade of red and the heel is slightly elevated. There is a small red strap attached to the heel with a silver buckle. The background is a plain grey surface.",
759,759.jpg,"The image shows a woman, who appears to be a celebrity, walking on a red carpet at a formal event. She is wearing a strapless black dress with a blue flower pinned to the waist. The dress is made of sequins and has a sweetheart neckline. The woman has blonde hair styled in loose waves and is wearing minimal makeup. She has a serious expression on her face and is looking directly at the camera. In the background, there are photographers and photographers taking pictures of the event.","OUTFIT: sequins, black dress | ACCESSORIES: ring | STYLE: mini, strapless, loose, sweetheart neckline"
76,76.jpg,"The image shows a man standing on a golf course. He is wearing a white polo shirt and white pants, and is holding a golf club in his right hand. He appears to be in the middle of a practice round, as there is a golf ball on the ground in front of him. The man has a serious expression on his face and is looking off to the side. The background shows a grassy field and a fence.","OUTFIT: white polo shirt, white polo, white pants | ACCESSORIES: ring"
760,760.jpg,"The image shows two tall buildings, one in yellow and the other in green, located in a residential area. The yellow building is on the left side of the image, while the green building is in the center. Both buildings have a modern design with a geometric pattern on the exterior. The sky is blue and there are a few trees and bushes in the foreground. There are also a few cars parked in the parking lot. The image appears to be taken from a low angle, looking up at the buildings.",OUTFIT: geometric
761,761.jpg,"The image is a portrait of a young woman sitting on the floor with her legs crossed. She is wearing a blue dress with gold sequins and a black hat with a large pom-pom on top. The dress has a high neckline and long sleeves, and it is cinched at the waist with a belt. The woman is also wearing colorful bracelets and bangles on her wrists. She has her hand on her chin and is looking directly at the camera with a serious expression. The background is a plain beige color. The word ""PADA"" is written in bold white letters at the top of the image.","OUTFIT: blue dress, gold sequins, top | ACCESSORIES: belt, ring, bracelet, black hat | STYLE: high neckline"
762,762.jpg,"The image is a portrait of a young woman with colorful hair styled in a unique and edgy manner. She is sitting on a blue surface with her legs crossed and her hands resting on her knees. The woman is wearing a white tank top and a red necklace with a gold watch on her wrist. The background is a plain green wall with the word ""PRA"" written in gold letters at the top.

In the center of the image, there is a pair of high-heeled sandals with a green snake skin pattern. The sandals have a pointed toe and a stiletto heel. The straps of the sandals are decorated with gold buckles. The overall color scheme of the outfit is vibrant and eye-catching.","OUTFIT: lace, white tank top | ACCESSORIES: sandals, red necklace, gold watch, ring"
763,763.jpg,"The image shows a pair of white high-heeled shoes on a black surface. The shoes have a pointed toe and a stiletto heel. The upper part of the shoes is made of a shiny, metallic material, while the sole is a darker shade of brown. The shoe has a thin strap across the top of the foot with a small buckle closure. The straps appear to be made of leather or a similar material. The background is a plain grey color, making the shoes stand out.","OUTFIT: leather, top | ACCESSORIES: white high-heeled shoes"
764,764.jpg,"The image is a portrait of a young woman wearing a white button-down shirt. She is standing in front of a beige background and is posing with her left hand on her hip and her right hand resting on her chin. She has a serious expression on her face and is looking directly at the camera. The shirt has a collar and long sleeves with small white polka dots on the sleeves. The woman is wearing a pair of blue jeans and her hair is styled in a sleek updo. The text on the image reads ""brilho absoluto e calm enco perc to"" which translates to ""woman's shirt"" in English.","OUTFIT: blue jeans, white button-down shirt, white polka dot | ACCESSORIES: ring | STYLE: button-down"
765,765.jpg,The image shows a young woman sitting on a white cube with her legs crossed. She is wearing a black and white checkered dress with a high neckline and long sleeves. The dress is knee-length and has a high slit on the side. The woman is also wearing black high heels with a chunky heel. She has her hair styled in a sleek bob and is looking up at the sky with a dreamy expression on her face. The background is a plain white wall with a large circular object hanging above her head. The overall mood of the image is surreal and dreamlike.,"OUTFIT: white checkered, white checkered dress | ACCESSORIES: ring, black high heels | STYLE: high neckline, knee-length"
766,766.jpg,"The image shows a young woman standing on a balcony in front of a large building with a dome-shaped dome. The building appears to be a church or cathedral, with ornate details and ornate architecture. The woman is wearing a long, flowing gold dress with a plunging neckline and a high neckline. She has long blonde hair styled in loose waves and is wearing multiple gold bracelets and earrings. She is posing with one hand on her hip and the other resting on her thigh. The sky is blue and the sun is setting, casting a warm glow over the scene.","OUTFIT: gold dress | ACCESSORIES: gold bracelet, earrings, ring | STYLE: high neckline, loose"
767,767.jpg,"The image is a collage of two photographs of a woman wearing a long, flowing gown. The gown is made of gold sequins that sparkle in the light. The woman is standing on a balcony with a view of a city skyline in the background. She is posing with one hand on her hip and the other resting on her thigh. Her hair is styled in loose waves and cascades over her shoulders. The overall mood of the image is glamorous and elegant.","OUTFIT: gown, gold sequins | ACCESSORIES: hat, ring | STYLE: loose"
768,768.jpg,"The image shows a model walking on a runway during a fashion show. The model is wearing a long, flowing gown with a high neckline and long sleeves. The gown is made of gold sequins that sparkle in the light. The bodice of the gown is fitted and has a deep V-neckline, while the skirt flares out slightly at the bottom. The skirt is long and flows down to the floor.

The model is walking confidently with her hands on her hips and her head turned slightly to the side. She has long dark hair styled in loose waves and is wearing minimal makeup. In the background, there is another model wearing a black dress with a plunging neckline. The runway is lit with blue lights, creating a dramatic effect. The overall mood of the image is elegant and sophisticated.","OUTFIT: skirt, flare, gown, gold sequins, black dress | ACCESSORIES: hat, ring | STYLE: v-neckline, high neckline, fitted, v-neck, loose, mini"
769,769.jpg,"The image shows a man walking on a sidewalk in a city. He is wearing a long red coat over a black top, black jeans, and black ankle boots. He has a black beanie on his head and sunglasses on. The man is holding a red scarf in his left hand and appears to be walking with purpose. The background shows a busy street with buildings and cars. The image appears to have been taken during the day.","OUTFIT: black top, red coat, black jeans | ACCESSORIES: sunglasses, red scarf, black ankle boots, ring, glasses, black beanie"
77,77.jpg,"The image shows a young woman with long blonde hair, wearing a beige tank top, kissing a brown and white pit bull dog on the cheek. The dog is wearing a blue collar and is standing on a wooden floor. The woman is holding the dog close to her chest and is looking up at the dog with a loving expression on her face. The background is a plain white wall.",OUTFIT: beige tank top | ACCESSORIES: ring
770,770.jpg,"The image shows a model walking down a runway in a pink dress. The model is wearing a long-sleeved dress with a high neckline and long sleeves. The dress is made of a light pink fabric and has a flowy skirt that falls below her knees. She is walking confidently with her hands on her hips and her head turned slightly to the side. The background is completely black, making the model the focal point of the image. The runway appears to be empty, with no other people or objects visible in the frame.","OUTFIT: skirt, pink dress | ACCESSORIES: hat, ring | STYLE: high neckline, long-sleeved, flowy"
771,771.jpg,"The image shows a young woman walking on a street. She is wearing a blue jacket with white text on it, a white crop top, and white pants. She has a blue handbag slung over her shoulder and is wearing sunglasses. Her hair is styled in loose waves and she appears to be in her twenties. The background shows a busy city street with people walking and buildings.","OUTFIT: white crop top, white pants, blue jacket | ACCESSORIES: sunglasses, ring, glasses, blue handbag, bag | STYLE: loose"
772,772.jpg,"The image is a collage of three black and white photographs. On the left side, there is a close-up of a young woman with short hair, wearing a denim jacket and earrings. She is smiling and looking directly at the camera. In the center, there are two young women, one lying on her back and the other resting on her lap. The woman on the left is wearing a striped shirt and jeans, while the woman in the middle has her arms around the other woman's neck. The background is a wooden wall. The overall mood of the image is happy and relaxed.","OUTFIT: jacket, denim, striped, jeans, denim jacket, shirt | ACCESSORIES: earrings, ring"
773,773.jpg,"The image shows a close-up of a black dress with a long train. The dress is made of a shiny fabric and has a high neckline and long sleeves. The train is flowing in the wind, creating a dramatic silhouette. The skirt of the dress is covered in small silver sequins, adding a touch of sparkle and glamour to the dress. The background is a white floor with red and blue stripes, and there are a few people in the background, suggesting that the image was taken at an event.","OUTFIT: skirt, silver sequins, black dress | ACCESSORIES: hat | STYLE: high neckline"
774,774.jpg,The image shows a white shirt hanging on a black hanger. The shirt has a collar with small black polka dots on it. There are two buttons on the left side of the collar and a small black logo on the right side. The collar appears to be made of a lightweight fabric and has a button-down front. The background is a plain white surface.,"OUTFIT: black polka dot, white shirt | STYLE: button-down"
775,775.jpg,"The image shows a group of five models walking down a runway in white wedding dresses. The models are arranged in a line, with three on the left side of the image and three in the center. All the models are wearing long, flowing white dresses with intricate details and patterns. The dresses have a high neckline and long sleeves, and the bodice is fitted with a sweetheart neckline. The skirt of the dresses is made up of multiple layers of tulle, creating a layered effect. The bodice has a ruffled detail at the waist and the skirt flares out at the bottom.

The models are walking in front of a beige curtain, and their hair is styled in an elegant updo. They are all wearing white heels and have their hair styled in loose waves. The overall look of the models is elegant and sophisticated.","OUTFIT: skirt, white wedding dress, flare | ACCESSORIES: white heels, ring | STYLE: high neckline, fitted, loose, sweetheart neckline"
776,776.jpg,"The image is a portrait of a young woman standing in front of a beige background. She is wearing a white blouse with small black polka dots all over it. The blouse has a collar and long sleeves, and she is also wearing beige trousers. The woman has long brown hair and is looking directly at the camera with a serious expression. Her hands are resting on her hips and she appears to be deep in thought. The overall mood of the image is elegant and sophisticated.","OUTFIT: black polka dot, white blouse, beige trousers | ACCESSORIES: ring"
777,777.jpg,"The image shows a young woman sitting in the driver's seat of a gray convertible car. She is looking out the window with a serious expression on her face. The car appears to be parked on a street with other people in the background. The woman is wearing a beige jacket and has long brown hair. She has a black seatbelt and is looking directly at the camera. The background is blurred, but it seems to be a busy street with buildings and cars.","OUTFIT: beige jacket | ACCESSORIES: belt, ring"
778,778.jpg,"The image is a collage of two photographs of a woman wearing a white shirt. The top photograph is a close-up of the collar and cuffs of the shirt, while the bottom photograph is of the same woman's neck and upper body. The woman is wearing a pair of silver earrings and her hair is pulled back in a bun. She is adjusting her collar with her right hand, and her left hand is resting on her neck. The background is blurred, but it appears to be a room with a wooden door. The overall mood of the image is elegant and sophisticated.","OUTFIT: white shirt, top | ACCESSORIES: ring, silver earrings"
779,779.jpg,"The image shows a modern black leather sofa with a unique design. The sofa has a curved backrest and armrests, and two black pillows are placed on top of it. The background is a gradient of orange and yellow, creating a warm and inviting atmosphere. The floor is made of dark wood, and the overall color scheme is black and gold. The overall mood of the image is luxurious and sophisticated.","OUTFIT: lace, black leather, top"
78,78.jpg,"The image shows a young woman on a beach, taking a selfie. She is wearing a leopard print bikini and her hair is blowing in the wind. The sun is setting in the background, casting a warm orange glow over the horizon. The water is calm and the waves are gently crashing onto the shore. The woman is looking up towards the sky with a peaceful expression on her face. The overall mood of the image is serene and peaceful.",OUTFIT: leopard print | ACCESSORIES: ring
780,780.jpg,The image shows two young women standing side by side and smiling at each other. The woman on the left is wearing a white blouse with a high neckline and black trousers. She has her hair tied up in a bun and is wearing large hoop earrings. The other woman is also wearing a navy blue blouse and blue jeans. They are standing in front of a plain beige background. Both women appear to be happy and relaxed.,"OUTFIT: white blouse, blue jeans, black trousers | ACCESSORIES: earrings, ring | STYLE: high neckline"
781,781.jpg,The image shows a young woman wearing a white button-down shirt and blue jeans. She is standing in front of a beige background and is adjusting her collar with her right hand. Her hair is styled in a sleek updo and she is looking down at the ground with a serious expression on her face. The shirt has a small silver logo on the left chest. The woman appears to be in her late twenties or early thirties.,"OUTFIT: blue jeans, white button-down shirt | ACCESSORIES: ring | STYLE: button-down"
782,782.jpg,The image shows a young woman walking on a sidewalk in front of a white building. She is wearing a light blue jumpsuit with a high neckline and short sleeves. The jumpsuit has a ruffled hemline and is cinched at the waist with a red clutch. She has long dark hair styled in loose waves and is wearing red sunglasses. The woman is walking with one hand on her hip and the other resting on her thigh.,"OUTFIT: suit, blue jumpsuit | ACCESSORIES: red clutch, ring, red sunglasses, glasses | STYLE: high neckline, loose"
783,783.jpg,"The image shows a young woman walking on a busy street at night. She is wearing a black and white leopard print bodysuit with long sleeves and a criss-cross design on the chest. The bodysuits have a high neckline and long sleeves, and the woman is wearing high heels. She has her hands on her head and is looking off to the side with a serious expression on her face. The street is lined with buildings on both sides, and there are cars and people walking on the sidewalk. The sky is dark and the overall mood of the image is dramatic and edgy.","OUTFIT: suit, white leopard print | ACCESSORIES: heels, ring, high heels | STYLE: high neckline"
784,784.jpg,"The image shows two women standing on a busy street, facing away from the camera. The woman on the left is wearing a white jacket and has her hair pulled back in a high bun. She is also wearing a pair of colorful hair clips in different colors - red, blue, orange, and pink. The hair clips are attached to her hair with small clips. The background shows a busy city street with buildings and people walking on the sidewalk.",OUTFIT: white jacket | ACCESSORIES: ring
785,785.jpg,"The image shows a model walking down a street in front of a crowd of photographers. The model is wearing a long, white outfit with a high neckline and long sleeves. The outfit appears to be made of a fluffy, fuzzy material and has a high slit on the side. She is carrying a white bag on her shoulder and her hair is styled in two braids. The background shows trees and buildings, suggesting that the photo was taken in a city. The photographers are taking pictures of the model and the crowd.","ACCESSORIES: white bag, ring, hat | STYLE: high neckline"
786,786.jpg,"The image is a close-up of a woman's face. She has long blonde hair and is wearing dark eyeliner and mascara. Her eyes are closed and her lips are slightly parted, as if she is about to apply makeup. The background is blurred, so the focus is on the woman and her makeup. On the left side of the image, there is text that reads ""Midnights"" in a bold, sans-serif font. The text is in a dark blue color and is centered on the image.","ACCESSORIES: hat, ring"
787,787.jpg,"The image shows a group of people standing behind a metal barricade, holding up signs that read ""Modeling is for everyone"" and ""I am a model"". The people appear to be of different ages and ethnicities, and they are all wearing casual clothing. The background shows a cityscape with buildings and trees. The sky is blue and the weather appears to be sunny.","ACCESSORIES: ring, hat, cap"
788,788.jpg,"The image shows a woman walking on a sidewalk. She is wearing a bright green coat over a yellow top and a blue floral skirt. She has a green beanie on her head and is carrying a white tote bag in her left hand. The woman appears to be in her mid-thirties and is looking off to the side with a serious expression on her face. In the background, there are buildings and a car parked on the street.","OUTFIT: green coat, blue floral skirt, yellow top, blue floral | ACCESSORIES: green beanie, white tote bag, ring, white tote"
789,789.jpg,"The image shows three young women standing on a street. They are all dressed in fashionable outfits, with the woman on the left wearing a black and white patterned crop top, black knee-high boots, and sunglasses. The woman in the middle has pink hair styled in a sleek bob and is holding a gold clutch purse. The other two women are wearing beige dresses and blue high heels. All three women are posing for the camera with their arms around each other's shoulders. The background shows a building and a tree.","OUTFIT: beige dress, white patterned crop top, top | ACCESSORIES: gold clutch, blue high heels, sunglasses, black knee-high boots, ring, glasses, gold clutch purse"
79,79.jpg,"The image shows a young woman standing in front of a large cluster of pink and purple hydrangeas. She is wearing a green blouse and has long blonde hair. The woman is leaning against the flowers with her eyes closed and her head tilted back, as if she is enjoying the moment. The flowers are in full bloom and are surrounded by green leaves. The background is blurred, but it appears to be a garden or park with trees and greenery. The overall mood of the image is peaceful and serene.",OUTFIT: green blouse | ACCESSORIES: ring
790,790.jpg,"The image is a portrait of two young women, both wearing white collared shirts. They are standing close together and are looking directly at the camera. The woman on the left has her hair pulled back in a sleek bun and is wearing a pair of silver earrings. She has a slight smile on her face and her eyes are slightly squinted. The background is blurred, so the focus is on the two women. They appear to be posing for the camera, with their arms around each other's shoulders.","OUTFIT: white collared shirt | ACCESSORIES: ring, silver earrings"
791,791.jpg,"The image shows a woman walking on a street. She is wearing a bright blue jumpsuit with a high neckline and long sleeves. The jumpsuit has a high slit on the side, revealing her legs. She has a pair of blue high heels on her feet and is carrying a silver clutch purse. The woman has blonde hair styled in loose waves and is wearing sunglasses. In the background, there are people walking on the street, some of them holding cameras and taking pictures. There is a baby stroller in the background. The street is lined with trees and buildings, and the sky is blue.","OUTFIT: suit, blue jumpsuit | ACCESSORIES: blue high heels, silver clutch, sunglasses, silver clutch purse, ring, glasses | STYLE: high neckline, loose"
792,792.jpg,The image shows an elderly woman standing in a parking lot. She is wearing a long beige trench coat with black buttons and a black dress with a ruffled hem. She has short white hair styled in an updo and is looking off to the side with a serious expression on her face. There are several cars parked in the background and a traffic light can be seen in the distance. The sky is overcast and the overall mood of the image is somber.,"OUTFIT: beige trench, black dress, beige trench coat | ACCESSORIES: ring"
793,793.jpg,"The image shows a young woman walking on a sidewalk. She is wearing a black blazer over a white blouse and grey trousers. She has long curly hair and is wearing sunglasses. The woman is carrying a black handbag and appears to be walking confidently. In the background, there are other people walking on the sidewalk and a building with a large window.","OUTFIT: black blazer, white blouse, grey trousers | ACCESSORIES: sunglasses, black handbag, ring, glasses, bag"
794,794.jpg,"The image shows a man walking on a busy street. He is wearing a black coat, black pants, and black boots. He has blonde hair and is wearing sunglasses. He appears to be in his late twenties or early thirties. On the left side of the image, there is a woman walking on the sidewalk, wearing a green coat and carrying a white bag. She is also wearing a blue top and black leggings. In the background, there are other people walking and a bicycle. The street is lined with buildings and there are traffic lights visible.","OUTFIT: black pants, black leggings, black coat, blue top | ACCESSORIES: sunglasses, black boots, ring, glasses, white bag"
795,795.jpg,"The image shows a young woman standing on a sidewalk in front of a building. She is wearing a brown furry jacket over a blue crop top and wide-legged blue jeans. The jacket has a high collar and long sleeves, and the woman is holding a green purse in her left hand. She has long dark hair and is looking off to the side with a serious expression on her face. The background shows a brick wall and a wooden door.","OUTFIT: brown fur, blue jeans, brown furry jacket, wide-leg, blue crop top | ACCESSORIES: ring, green purse"
796,796.jpg,The image shows a young woman walking on a street. She is wearing an orange dress with a floral pattern and black heels. The dress has a round neckline and short sleeves. The woman is holding a black clutch in her left hand and is smiling as she walks. She has long blonde hair styled in loose waves and is wearing minimal makeup. The street is lined with white columns and there are people walking in the background. The sky is overcast and the overall mood of the image is cheerful and relaxed.,"OUTFIT: orange dress, floral | ACCESSORIES: black clutch, ring, black heels | STYLE: round neckline, mini, loose"
797,797.jpg,"The image shows a young woman standing on a sidewalk on a city street. She is wearing a black strapless bodysuit with a corset-style top and black tights. She has long dark hair styled in loose waves and is wearing black high heels. The woman is posing with one hand on her hip and the other resting on her thigh. She appears to be smiling and looking off to the side. In the background, there are people walking on the sidewalk and buildings on both sides of the street.","OUTFIT: suit, top | ACCESSORIES: ring, black high heels | STYLE: strapless, loose"
798,798.jpg,"The image is a close-up portrait of a woman wearing a large black hat. The hat is made of a woven material and has a wide brim. The woman is wearing a black off-the-shoulder dress with a pearl necklace. She has a serious expression on her face and is looking directly at the camera. The background is blurred, but it appears to be an outdoor event with other people visible.","OUTFIT: black off-the-shoulder dress, lace | ACCESSORIES: necklace, ring, black hat | STYLE: off-the-shoulder"
799,799.jpg,"The image shows a young woman walking on a street. She is wearing a long, brown fur coat with a turquoise fur collar. The coat is over her shoulders and she is also wearing black shorts and knee-high boots. She has blonde hair styled in a high bun and is wearing sunglasses. The background shows a brick building and other people walking on the street.","OUTFIT: brown fur, brown fur coat, black shorts | ACCESSORIES: boots, sunglasses, ring, glasses"
8,8.jpg,The image shows a woman standing on a set of stairs. She is wearing a beige-colored tunic with a deep V-neckline and black sleeves. The tunic has a loose fit and appears to be made of a lightweight fabric. The woman is also wearing black sandals. She has blonde hair and is looking off to the side with a serious expression on her face. The stairs have white railings and there is a building in the background.,"OUTFIT: red tunic | ACCESSORIES: black sandals, ring | STYLE: v-neckline, loose, v-neck"
80,80.jpg,"The image shows a woman standing on a red carpet in front of a large green stadium. She is wearing a black crop top with a graphic design on it and white pants. Her long blonde hair is styled in loose waves and she is smiling at the camera. The stadium appears to be empty, with rows of seats visible in the background. The woman is posing with one hand on her hip and the other resting on her thigh.","OUTFIT: black crop top, white pants | ACCESSORIES: ring | STYLE: loose"
800,800.jpg,"The image shows a young woman walking on a street. She is wearing an orange sleeveless dress with a halter neckline and a high slit on the side. The dress is knee-length and falls above her knees. She has a small orange clutch bag slung over her shoulder and is wearing orange high heels. Her blonde hair is styled in loose waves and she is looking off to the side with a serious expression on her face. In the background, there are people walking on the sidewalk and a building can be seen in the distance.","OUTFIT: orange sleeveless dress | ACCESSORIES: orange high heels, orange clutch, ring, orange clutch bag | STYLE: knee-length, halter, loose, sleeveless"
801,801.jpg,"The image shows a man walking on a busy street in New York City. He is wearing a beige jacket, white pants, and a yellow hat with a floral pattern. He has a beard and is holding a black phone in his hand. He appears to be looking at his phone with a serious expression on his face. In the background, there are other people walking on the sidewalk and cars parked on the side of the street. The street is lined with buildings and there is a red sign that reads ""Cafe"".","OUTFIT: beige jacket, white pants, floral | ACCESSORIES: yellow hat, ring"
